customer_id,gender,age,segment,tenure_months,churn,avg_logins,avg_active_minutes,total_tickets,tickets_resolved,total_payments,failed_payments,avg_payment
CUST_04729,Male,36,Standard,65,0,19.0,426.3333333333333,1.0,1.0,,,
CUST_04730,Female,45,Premium,36,0,10.5,511.0,1.0,1.0,3.0,0.0,75.11666666666666
CUST_04731,Male,42,Premium,6,0,19.0,602.0,1.0,1.0,4.0,0.0,78.5175
CUST_04732,Male,67,Premium,37,1,16.0,429.5,3.0,3.0,2.0,1.0,101.91499999999999
CUST_04733,Female,39,Premium,55,1,12.0,505.6666666666667,1.0,1.0,6.0,1.0,77.30166666666666
CUST_04734,Male,64,Standard,59,0,20.25,586.75,,,,,
CUST_04735,Male,21,Enterprise,38,0,,,,,3.0,0.0,67.28666666666666
CUST_04736,Male,43,Enterprise,25,0,13.25,613.25,1.0,1.0,4.0,0.0,89.935
CUST_04737,Male,50,Standard,33,0,,,1.0,1.0,2.0,0.0,44.265
CUST_04738,Male,46,Standard,13,0,13.6,551.6,2.0,2.0,2.0,0.0,90.475
CUST_04739,Female,21,Premium,38,1,14.0,529.0,,,2.0,0.0,65.34
CUST_04740,Male,33,Premium,58,1,10.0,578.0,,,2.0,0.0,86.73
CUST_04741,Female,23,Standard,20,0,13.25,592.5,,,3.0,0.0,87.07333333333334
CUST_04742,Female,68,Enterprise,17,0,15.833333333333334,722.3333333333334,1.0,1.0,,,
CUST_04743,Male,32,Premium,24,0,18.0,629.0,,,1.0,0.0,63.57
CUST_04744,Female,55,Standard,26,0,18.25,598.5,1.0,1.0,2.0,0.0,97.41999999999999
CUST_04745,Male,54,Standard,40,1,15.0,644.0,1.0,0.0,2.0,0.0,65.445
CUST_04746,Female,63,Standard,32,0,14.666666666666666,530.3333333333334,1.0,1.0,2.0,0.0,78.57000000000001
CUST_04747,Female,27,Premium,37,0,17.25,631.25,1.0,1.0,1.0,0.0,81.9
CUST_04748,Male,21,Standard,60,0,14.6,598.8,,,4.0,1.0,64.31
CUST_04749,Male,25,Enterprise,57,0,16.75,566.75,1.0,1.0,3.0,0.0,82.62
CUST_04750,Male,50,Standard,58,0,15.333333333333334,782.6666666666666,,,2.0,0.0,105.05000000000001
CUST_04751,Male,29,Premium,67,1,16.333333333333332,640.3333333333334,,,5.0,0.0,85.752
CUST_04752,Male,63,Enterprise,22,0,13.8,595.2,1.0,1.0,2.0,0.0,99.555
CUST_04753,Female,40,Enterprise,58,1,12.333333333333334,663.3333333333334,1.0,0.0,2.0,1.0,87.36500000000001
CUST_04754,Female,61,Standard,49,0,14.0,490.0,,,3.0,0.0,74.47666666666667
CUST_04755,Female,29,Standard,49,0,16.0,684.5,1.0,1.0,4.0,0.0,93.22
CUST_04756,Female,42,Enterprise,42,1,18.0,477.0,1.0,0.0,1.0,0.0,63.02
CUST_04757,Female,22,Standard,40,1,24.0,579.0,2.0,2.0,2.0,0.0,62.599999999999994
CUST_04758,Female,51,Premium,71,1,15.0,479.0,1.0,1.0,1.0,0.0,104.57
CUST_04759,Female,39,Enterprise,46,0,15.0,613.0,1.0,1.0,,,
CUST_04760,Male,29,Standard,22,0,15.428571428571429,647.8571428571429,,,3.0,0.0,88.67666666666666
CUST_04761,Male,48,Enterprise,21,0,13.666666666666666,562.0,,,,,
CUST_04762,Female,60,Standard,51,0,12.0,536.0,,,4.0,0.0,76.06
CUST_04763,Female,65,Standard,14,0,17.0,543.0,,,3.0,0.0,81.98
CUST_04764,Male,53,Premium,9,0,17.0,513.25,2.0,2.0,2.0,0.0,73.295
CUST_04765,Male,56,Standard,18,1,14.5,623.0,,,3.0,0.0,84.45666666666666
CUST_04766,Male,39,Standard,13,0,12.875,625.875,1.0,1.0,3.0,0.0,84.83333333333333
CUST_04767,Male,27,Standard,17,1,15.25,495.25,2.0,2.0,2.0,0.0,53.989999999999995
CUST_04768,Female,26,Premium,25,0,11.5,631.0,1.0,1.0,2.0,0.0,94.785
CUST_04769,Male,25,Standard,54,1,13.0,670.3333333333334,,,3.0,0.0,101.86000000000001
CUST_04770,Female,30,Standard,16,0,14.5,660.0,2.0,2.0,3.0,0.0,70.61999999999999
CUST_04771,Female,63,Standard,24,0,16.6,597.2,3.0,3.0,1.0,0.0,69.88
CUST_04772,Female,37,Enterprise,23,0,14.0,681.0,,,1.0,1.0,88.45
CUST_04773,Male,61,Premium,41,1,18.666666666666668,693.6666666666666,1.0,1.0,,,
CUST_04774,Male,48,Enterprise,33,1,16.125,645.875,,,4.0,0.0,87.7425
CUST_04775,Female,44,Premium,42,0,13.5,642.5,2.0,2.0,2.0,0.0,85.455
CUST_04776,Female,40,Premium,48,0,13.333333333333334,549.3333333333334,2.0,2.0,2.0,0.0,80.385
CUST_04777,Female,65,Enterprise,18,0,17.5,791.0,1.0,1.0,1.0,0.0,68.3
CUST_04778,Male,22,Premium,63,0,14.166666666666666,629.3333333333334,,,2.0,0.0,79.04
CUST_04779,Female,37,Premium,11,0,11.0,511.0,,,3.0,0.0,69.26666666666667
CUST_04780,Male,43,Enterprise,24,0,13.4,598.4,1.0,0.0,3.0,0.0,65.74666666666667
CUST_04781,Female,66,Standard,61,1,,,,,1.0,0.0,61.0
CUST_04782,Female,57,Premium,64,0,19.0,670.75,3.0,3.0,3.0,0.0,82.80333333333333
CUST_04783,Female,29,Enterprise,36,0,13.166666666666666,608.3333333333334,2.0,2.0,1.0,1.0,79.24
CUST_04784,Male,46,Premium,53,0,11.666666666666666,610.3333333333334,,,2.0,0.0,91.885
CUST_04785,Male,31,Enterprise,47,1,18.0,561.2,,,1.0,0.0,87.57
CUST_04786,Female,26,Standard,52,0,14.666666666666666,595.1666666666666,1.0,1.0,2.0,0.0,97.01
CUST_04787,Male,36,Premium,57,0,12.5,638.25,2.0,2.0,3.0,0.0,78.76333333333334
CUST_04788,Female,20,Standard,23,0,16.0,824.0,,,1.0,0.0,75.75
CUST_04789,Male,69,Standard,59,0,8.0,700.0,1.0,1.0,2.0,0.0,93.14
CUST_04790,Male,45,Enterprise,69,1,18.0,598.5,1.0,1.0,2.0,0.0,86.86
CUST_04791,Male,34,Premium,56,0,17.6,538.0,1.0,1.0,3.0,0.0,74.09333333333333
CUST_04792,Female,52,Premium,42,1,14.0,730.0,,,,,
CUST_04793,Male,56,Premium,18,1,19.0,574.5,1.0,0.0,2.0,0.0,81.2
CUST_04794,Male,66,Premium,71,0,12.0,472.0,,,1.0,0.0,91.78
CUST_04795,Female,50,Premium,33,0,13.4,591.0,,,1.0,0.0,67.53
CUST_04796,Female,54,Enterprise,3,1,15.25,630.25,,,3.0,0.0,76.04666666666667
CUST_04797,Female,20,Premium,28,1,19.5,717.5,,,2.0,0.0,108.495
CUST_04798,Female,27,Standard,1,1,13.333333333333334,706.6666666666666,,,1.0,0.0,84.16
CUST_04799,Male,31,Standard,63,1,15.5,633.25,,,4.0,0.0,83.3025
CUST_04800,Male,38,Premium,47,0,16.0,704.3333333333334,,,2.0,0.0,83.525
CUST_04801,Male,44,Enterprise,37,0,13.0,567.0,,,1.0,0.0,46.07
CUST_04802,Male,51,Enterprise,48,0,14.833333333333334,575.5,1.0,1.0,2.0,0.0,91.65
CUST_04803,Male,31,Premium,19,0,13.0,320.0,,,1.0,0.0,71.54
CUST_04804,Female,32,Standard,14,0,25.0,771.0,1.0,1.0,,,
CUST_04805,Male,47,Premium,67,1,16.428571428571427,599.5714285714286,,,3.0,1.0,82.24000000000001
CUST_04806,Male,20,Premium,65,0,14.25,609.5,1.0,0.0,2.0,0.0,77.55000000000001
CUST_04807,Male,25,Premium,26,1,21.0,390.0,,,1.0,0.0,102.57
CUST_04808,Female,27,Enterprise,10,0,14.0,547.0,2.0,2.0,2.0,0.0,68.675
CUST_04809,Female,23,Enterprise,70,0,,,1.0,1.0,3.0,0.0,91.7
CUST_04810,Male,24,Standard,43,0,16.0,749.0,,,4.0,0.0,64.2675
CUST_04811,Female,44,Standard,70,0,12.0,503.3333333333333,2.0,2.0,4.0,0.0,53.3425
CUST_04812,Female,41,Premium,59,0,8.0,577.0,4.0,4.0,3.0,0.0,98.71666666666665
CUST_04813,Female,47,Standard,3,1,14.0,756.5,2.0,0.0,1.0,0.0,46.64
CUST_04814,Female,58,Premium,5,0,15.833333333333334,618.8333333333334,,,2.0,0.0,90.50999999999999
CUST_04815,Female,42,Standard,37,0,7.0,350.0,1.0,0.0,2.0,0.0,66.49000000000001
CUST_04816,Female,23,Premium,52,0,16.0,634.6,,,4.0,0.0,82.0925
CUST_04817,Female,23,Enterprise,66,0,,,1.0,0.0,,,
CUST_04818,Male,66,Premium,63,0,8.0,336.5,,,2.0,0.0,93.19
CUST_04819,Male,40,Enterprise,7,0,11.0,754.0,,,,,
CUST_04820,Female,56,Enterprise,53,0,12.0,668.0,2.0,2.0,4.0,0.0,77.0125
CUST_04821,Male,60,Standard,6,0,16.666666666666668,612.3333333333334,1.0,1.0,3.0,0.0,79.45333333333333
CUST_04822,Male,21,Standard,7,0,13.25,593.5,,,2.0,0.0,58.5
CUST_04823,Female,26,Enterprise,44,0,15.0,618.0,2.0,2.0,2.0,0.0,71.275
CUST_04824,Male,68,Premium,18,0,14.666666666666666,544.6666666666666,1.0,1.0,2.0,0.0,72.125
CUST_04825,Female,35,Premium,54,1,16.0,474.5,,,5.0,0.0,83.00399999999999
CUST_04826,Female,36,Standard,29,0,17.0,671.5,,,3.0,0.0,68.12666666666667
CUST_04827,Female,39,Premium,25,0,14.0,696.5,1.0,1.0,1.0,0.0,97.41
CUST_04828,Male,42,Premium,63,0,14.25,702.75,,,4.0,1.0,92.055
CUST_04829,Male,53,Premium,68,0,15.0,589.5,,,2.0,0.0,85.14500000000001
CUST_04830,Male,30,Enterprise,13,0,13.2,526.4,3.0,3.0,3.0,0.0,72.35000000000001
CUST_04831,Male,53,Enterprise,32,0,14.333333333333334,640.6666666666666,1.0,1.0,2.0,0.0,62.074999999999996
CUST_04832,Female,52,Premium,27,0,15.5,566.0,1.0,1.0,3.0,0.0,89.86666666666667
CUST_04833,Female,45,Standard,51,1,15.0,579.0,2.0,2.0,3.0,0.0,74.92333333333333
CUST_04834,Male,21,Premium,34,0,14.75,582.0,1.0,1.0,1.0,0.0,117.33
CUST_04835,Female,42,Standard,28,0,12.875,592.5,,,5.0,0.0,79.78200000000001
CUST_04836,Female,60,Enterprise,30,0,18.333333333333332,605.6666666666666,1.0,0.0,1.0,0.0,60.59
CUST_04837,Male,41,Premium,9,0,12.333333333333334,631.0,,,1.0,0.0,138.69
CUST_04838,Female,53,Premium,13,0,14.0,590.6666666666666,3.0,3.0,,,
CUST_04839,Male,34,Standard,64,1,16.22222222222222,562.8888888888889,2.0,2.0,2.0,0.0,67.215
CUST_04840,Female,29,Standard,38,1,14.666666666666666,560.6666666666666,,,,,
CUST_04841,Male,34,Premium,22,0,12.333333333333334,478.0,1.0,1.0,1.0,0.0,58.24
CUST_04842,Female,61,Premium,31,1,8.5,663.0,,,1.0,0.0,107.61
CUST_04843,Female,48,Standard,42,0,14.5,727.5,1.0,1.0,,,
CUST_04844,Male,42,Enterprise,62,0,,,,,1.0,0.0,68.57
CUST_04845,Male,36,Standard,64,0,18.333333333333332,697.3333333333334,,,3.0,0.0,60.196666666666665
CUST_04846,Male,28,Premium,9,0,14.0,433.0,,,1.0,0.0,88.53
CUST_04847,Male,69,Enterprise,44,0,16.666666666666668,480.0,,,1.0,0.0,50.09
CUST_04848,Female,55,Enterprise,63,1,13.0,729.0,,,5.0,0.0,85.05
CUST_04849,Female,28,Enterprise,40,0,20.0,624.0,2.0,1.0,4.0,0.0,86.16
CUST_04850,Male,35,Enterprise,41,1,13.75,616.75,1.0,1.0,,,
CUST_04851,Female,55,Premium,50,0,11.5,616.0,,,1.0,0.0,103.04
CUST_04852,Male,67,Enterprise,20,0,18.6,579.0,1.0,1.0,,,
CUST_04853,Male,52,Standard,70,0,10.5,582.0,,,1.0,0.0,103.95
CUST_04854,Female,50,Standard,42,0,13.666666666666666,493.3333333333333,2.0,1.0,3.0,0.0,83.63666666666667
CUST_04855,Female,25,Standard,33,1,15.333333333333334,629.5,3.0,1.0,2.0,0.0,72.78999999999999
CUST_04856,Male,29,Premium,63,0,16.5,677.5,,,2.0,0.0,61.650000000000006
CUST_04857,Male,35,Enterprise,57,0,14.571428571428571,604.1428571428571,2.0,2.0,2.0,1.0,71.24000000000001
CUST_04858,Male,23,Standard,65,0,15.5,592.5,1.0,1.0,,,
CUST_04859,Female,41,Standard,52,1,,,,,1.0,0.0,84.72
CUST_04860,Female,32,Standard,6,0,13.0,645.6,1.0,1.0,1.0,0.0,77.8
CUST_04861,Female,35,Enterprise,7,0,22.0,401.0,1.0,1.0,1.0,0.0,74.42
CUST_04862,Female,48,Standard,9,1,12.714285714285714,520.0,2.0,2.0,3.0,0.0,68.91
CUST_04863,Male,25,Enterprise,61,0,16.0,599.5,1.0,1.0,,,
CUST_04864,Male,45,Enterprise,34,1,21.0,623.0,,,2.0,0.0,80.735
CUST_04865,Male,30,Enterprise,35,1,15.5,545.75,2.0,2.0,1.0,0.0,56.62
CUST_04866,Male,43,Premium,20,0,16.0,646.0,,,3.0,0.0,96.66000000000001
CUST_04867,Male,48,Premium,58,0,12.0,619.0,1.0,1.0,1.0,0.0,101.78
CUST_04868,Male,22,Enterprise,60,1,16.0,572.0,,,2.0,0.0,67.5
CUST_04869,Female,29,Enterprise,54,1,19.5,616.5,1.0,1.0,,,
CUST_04870,Female,20,Premium,35,0,,,2.0,2.0,1.0,0.0,59.8
CUST_04871,Male,62,Premium,47,0,13.75,584.75,1.0,0.0,1.0,0.0,95.91
CUST_04872,Male,45,Enterprise,46,0,13.333333333333334,655.3333333333334,1.0,1.0,2.0,0.0,81.63999999999999
CUST_04873,Female,31,Premium,4,0,14.6,553.6,2.0,2.0,2.0,0.0,68.385
CUST_04874,Female,33,Standard,10,1,11.5,584.0,2.0,2.0,3.0,0.0,75.51
CUST_04875,Female,44,Enterprise,40,1,14.0,627.6666666666666,,,2.0,0.0,85.205
CUST_04876,Female,27,Enterprise,55,0,,,1.0,0.0,2.0,0.0,81.05000000000001
CUST_04877,Male,62,Premium,40,0,15.6,588.2,1.0,1.0,1.0,0.0,95.9
CUST_04878,Male,23,Standard,23,0,,,,,,,
CUST_04879,Male,47,Premium,15,1,14.5,533.6666666666666,3.0,2.0,1.0,0.0,40.49
CUST_04880,Male,26,Standard,5,0,14.0,638.0,1.0,1.0,1.0,1.0,58.25
CUST_04881,Male,29,Standard,40,0,9.0,750.0,1.0,1.0,1.0,0.0,103.65
CUST_04882,Female,55,Enterprise,18,1,15.571428571428571,644.4285714285714,1.0,1.0,1.0,0.0,83.81
CUST_04883,Male,21,Standard,21,0,14.0,752.0,2.0,2.0,5.0,0.0,86.316
CUST_04884,Female,45,Enterprise,3,0,14.5,608.6666666666666,,,2.0,0.0,99.85
CUST_04885,Male,69,Standard,46,0,17.0,577.0,1.0,1.0,,,
CUST_04886,Male,33,Enterprise,53,0,20.5,546.0,1.0,1.0,2.0,0.0,64.055
CUST_04887,Male,35,Standard,20,0,12.5,664.5,1.0,0.0,1.0,0.0,96.86
CUST_04888,Male,62,Premium,59,1,15.75,661.5,,,3.0,0.0,69.75333333333333
CUST_04889,Male,61,Standard,21,0,15.0,709.0,,,2.0,0.0,96.04499999999999
CUST_04890,Female,36,Premium,51,0,14.666666666666666,540.5,,,3.0,0.0,91.92333333333333
CUST_04891,Female,65,Standard,25,0,18.0,677.0,,,4.0,1.0,98.535
CUST_04892,Female,41,Standard,68,0,14.0,688.0,,,2.0,0.0,68.755
CUST_04893,Male,23,Enterprise,10,0,11.0,585.5,,,3.0,0.0,93.35000000000001
CUST_04894,Male,38,Standard,67,0,17.0,659.5,1.0,1.0,1.0,0.0,47.97
CUST_04895,Female,21,Standard,9,1,12.333333333333334,678.3333333333334,2.0,2.0,,,
CUST_04896,Male,58,Standard,29,1,15.0,475.0,,,3.0,0.0,77.47333333333334
CUST_04897,Male,28,Premium,37,0,13.666666666666666,526.0,2.0,1.0,1.0,0.0,64.25
CUST_04898,Female,38,Enterprise,71,0,18.0,617.0,1.0,0.0,2.0,0.0,73.075
CUST_04899,Male,35,Enterprise,38,0,15.0,542.3333333333334,2.0,2.0,1.0,0.0,76.3
CUST_04900,Female,44,Standard,59,0,13.5,618.0,,,2.0,0.0,81.475
CUST_04901,Male,67,Standard,57,0,11.666666666666666,595.3333333333334,,,2.0,0.0,75.245
CUST_04902,Female,37,Premium,60,1,22.5,583.0,4.0,4.0,4.0,0.0,83.86
CUST_04903,Male,42,Standard,28,0,20.5,712.0,2.0,1.0,2.0,0.0,102.465
CUST_04904,Male,40,Enterprise,28,1,12.2,581.6,2.0,1.0,2.0,0.0,72.145
CUST_04905,Female,30,Enterprise,46,0,12.0,578.6666666666666,1.0,1.0,2.0,0.0,69.83
CUST_04906,Male,58,Premium,71,1,18.0,670.0,,,1.0,0.0,113.87
CUST_04907,Male,60,Premium,67,0,10.0,525.0,2.0,1.0,1.0,0.0,78.44
CUST_04908,Female,23,Enterprise,55,0,15.333333333333334,665.0,,,3.0,0.0,81.91333333333334
CUST_04909,Male,44,Premium,38,0,15.666666666666666,623.3333333333334,1.0,1.0,3.0,0.0,68.24333333333333
CUST_04910,Female,51,Standard,18,1,11.5,649.0,,,2.0,0.0,62.055
CUST_04911,Male,49,Standard,63,0,16.5,486.0,,,2.0,0.0,110.135
CUST_04912,Male,64,Premium,5,1,16.2,601.6,1.0,1.0,3.0,0.0,61.52666666666667
CUST_04913,Male,45,Enterprise,44,0,19.0,735.0,2.0,2.0,4.0,1.0,83.83500000000001
CUST_04914,Male,55,Premium,29,0,12.6,619.2,5.0,3.0,2.0,0.0,107.19
CUST_04915,Female,53,Enterprise,14,0,13.0,635.0,1.0,1.0,3.0,1.0,103.05
CUST_04916,Male,28,Premium,58,1,12.0,609.0,,,3.0,1.0,99.96666666666665
CUST_04917,Female,31,Premium,44,0,16.5,617.0,,,1.0,0.0,101.01
CUST_04918,Male,21,Premium,18,1,13.4,533.4,,,4.0,0.0,80.61
CUST_04919,Male,57,Standard,7,0,11.333333333333334,468.0,,,4.0,0.0,79.0075
CUST_04920,Male,24,Standard,62,0,16.0,724.3333333333334,1.0,0.0,3.0,0.0,88.68666666666667
CUST_04921,Male,24,Enterprise,45,0,15.285714285714286,620.5714285714286,,,1.0,0.0,58.97
CUST_04922,Female,41,Premium,16,0,15.5,689.5,1.0,1.0,1.0,0.0,94.17
CUST_04923,Female,24,Standard,64,0,14.0,526.6,1.0,0.0,1.0,0.0,74.32
CUST_04924,Female,23,Premium,37,0,19.0,543.0,2.0,2.0,,,
CUST_04925,Female,28,Enterprise,25,0,15.0,670.3333333333334,2.0,2.0,,,
CUST_04926,Male,48,Standard,9,1,15.333333333333334,604.6666666666666,2.0,1.0,3.0,0.0,111.55333333333334
CUST_04927,Female,41,Enterprise,55,0,18.0,402.0,1.0,1.0,3.0,0.0,77.04
CUST_04928,Female,46,Standard,28,0,14.4,590.8,,,3.0,0.0,82.64333333333333
CUST_04929,Male,29,Premium,9,1,10.5,680.5,2.0,2.0,2.0,0.0,87.69
CUST_04930,Male,35,Enterprise,12,0,14.0,705.75,3.0,2.0,1.0,0.0,71.51
CUST_04931,Male,61,Standard,18,0,14.333333333333334,684.3333333333334,,,,,
CUST_04932,Male,61,Standard,56,0,14.75,624.5,,,1.0,0.0,55.75
CUST_04933,Female,29,Premium,58,0,13.333333333333334,521.0,1.0,1.0,,,
CUST_04934,Female,25,Enterprise,51,0,14.75,668.25,1.0,0.0,3.0,0.0,83.07666666666667
CUST_04935,Male,68,Enterprise,32,0,12.0,618.0,1.0,1.0,1.0,0.0,77.73
CUST_04936,Male,24,Enterprise,48,0,14.0,523.6666666666666,,,1.0,0.0,125.16
CUST_04937,Male,25,Premium,8,0,13.5,634.25,,,,,
CUST_04938,Female,66,Standard,30,0,17.5,619.0,2.0,2.0,2.0,0.0,82.395
CUST_04939,Female,44,Standard,26,0,13.0,683.0,1.0,0.0,1.0,0.0,100.28
CUST_04940,Male,69,Enterprise,24,0,13.0,560.0,,,,,
CUST_04941,Male,23,Standard,27,0,,,,,3.0,0.0,64.64999999999999
CUST_04942,Female,59,Enterprise,39,0,14.0,625.5,,,1.0,0.0,75.26
CUST_04943,Male,67,Premium,66,1,17.5,623.5,,,5.0,0.0,75.436
CUST_04944,Male,51,Premium,51,0,17.5,572.625,3.0,2.0,2.0,0.0,69.795
CUST_04945,Female,54,Premium,50,1,17.666666666666668,567.3333333333334,2.0,2.0,2.0,0.0,105.955
CUST_04946,Male,29,Enterprise,45,0,17.333333333333332,591.0,2.0,2.0,2.0,0.0,90.3
CUST_04947,Female,53,Standard,33,0,14.666666666666666,582.3333333333334,,,2.0,0.0,67.26
CUST_04948,Male,55,Premium,19,0,17.0,662.3333333333334,2.0,2.0,1.0,0.0,55.66
CUST_04949,Male,25,Enterprise,13,0,20.0,572.0,1.0,0.0,2.0,0.0,76.32
CUST_04950,Female,62,Enterprise,22,0,18.0,551.25,3.0,3.0,4.0,0.0,87.5525
CUST_04951,Female,65,Premium,20,0,18.5,665.0,1.0,1.0,2.0,1.0,93.095
CUST_04952,Male,35,Premium,5,1,11.0,562.0,1.0,1.0,1.0,0.0,84.21
CUST_04953,Female,38,Premium,32,1,17.0,621.0,2.0,1.0,2.0,0.0,93.60499999999999
CUST_04954,Male,53,Standard,30,0,16.0,619.5,2.0,2.0,,,
CUST_04955,Male,44,Standard,26,0,15.0,607.6,1.0,1.0,2.0,0.0,109.725
CUST_04956,Female,50,Enterprise,4,0,13.75,557.0,1.0,1.0,3.0,0.0,81.74
CUST_04957,Male,68,Premium,67,0,10.5,684.75,1.0,1.0,1.0,0.0,92.18
CUST_04958,Male,60,Premium,43,0,17.0,607.6666666666666,,,1.0,0.0,58.18
CUST_04959,Female,36,Standard,30,0,15.333333333333334,616.6666666666666,3.0,3.0,1.0,0.0,59.62
CUST_04960,Female,66,Premium,16,0,16.2,560.6,,,3.0,0.0,67.31666666666666
CUST_04961,Male,49,Enterprise,71,0,13.666666666666666,539.3333333333334,,,2.0,0.0,66.5
CUST_04962,Female,58,Premium,39,0,18.0,648.0,,,3.0,0.0,76.51666666666667
CUST_04963,Female,50,Standard,41,0,17.333333333333332,532.1666666666666,,,1.0,0.0,68.46
CUST_04964,Female,38,Enterprise,31,1,13.333333333333334,699.0,,,2.0,0.0,104.57
CUST_04965,Female,54,Enterprise,49,1,16.0,749.3333333333334,1.0,1.0,,,
CUST_04966,Male,48,Premium,13,0,12.333333333333334,583.6666666666666,2.0,1.0,1.0,0.0,85.23
CUST_04967,Male,20,Enterprise,41,0,16.0,543.0,,,2.0,0.0,67.435
CUST_04968,Male,23,Premium,28,0,13.25,516.75,1.0,1.0,4.0,0.0,86.2575
CUST_04969,Female,47,Premium,64,0,14.0,517.0,1.0,1.0,2.0,0.0,81.57499999999999
CUST_04970,Female,37,Standard,19,0,11.0,630.6666666666666,1.0,1.0,,,
CUST_04971,Female,45,Enterprise,25,0,16.333333333333332,621.6666666666666,1.0,1.0,,,
CUST_04972,Female,59,Premium,38,0,14.666666666666666,666.6666666666666,1.0,1.0,1.0,1.0,93.36
CUST_04973,Female,38,Premium,3,0,12.5,646.75,,,1.0,0.0,94.74
CUST_04974,Female,25,Premium,2,0,13.857142857142858,689.8571428571429,2.0,2.0,1.0,0.0,86.57
CUST_04975,Female,20,Enterprise,5,0,,,1.0,1.0,1.0,0.0,45.3
CUST_04976,Male,27,Enterprise,61,0,16.8,669.2,1.0,1.0,1.0,0.0,85.29
CUST_04977,Male,52,Enterprise,20,1,19.333333333333332,596.0,,,,,
CUST_04978,Female,62,Premium,38,0,13.0,419.0,,,6.0,0.0,77.97833333333334
CUST_04979,Female,40,Enterprise,36,0,13.0,576.0,1.0,1.0,3.0,0.0,73.20333333333333
CUST_04980,Female,43,Premium,46,1,14.6,623.6,1.0,1.0,1.0,0.0,100.02
CUST_04981,Male,44,Enterprise,37,0,14.0,616.5,,,,,
CUST_04982,Male,66,Enterprise,54,0,13.0,595.5,,,,,
CUST_04983,Female,62,Premium,21,0,14.166666666666666,619.5,2.0,2.0,2.0,0.0,71.165
CUST_04984,Female,38,Enterprise,21,1,15.0,620.0,3.0,2.0,3.0,0.0,99.07
CUST_04985,Male,48,Premium,70,0,14.8,638.4,1.0,0.0,4.0,0.0,75.25999999999999
CUST_04986,Male,29,Enterprise,60,0,,,,,2.0,0.0,99.83500000000001
CUST_04987,Male,31,Enterprise,36,0,12.5,578.5,,,,,
CUST_04988,Male,52,Enterprise,11,1,17.5,535.0,1.0,1.0,1.0,0.0,86.91
CUST_04989,Female,26,Enterprise,31,0,15.0,553.0,2.0,1.0,5.0,0.0,84.29400000000001
CUST_04990,Male,36,Standard,37,0,7.0,606.0,1.0,1.0,3.0,0.0,79.03
CUST_04991,Male,29,Premium,60,0,12.5,482.5,,,2.0,0.0,81.84
CUST_04992,Female,50,Standard,61,0,,,1.0,1.0,4.0,0.0,56.94499999999999
CUST_04993,Male,25,Enterprise,67,0,13.666666666666666,552.3333333333334,1.0,0.0,3.0,0.0,75.47
CUST_04994,Male,36,Enterprise,29,1,15.333333333333334,616.3333333333334,,,4.0,0.0,88.19749999999999
CUST_04995,Male,69,Premium,67,0,16.666666666666668,493.6666666666667,,,2.0,0.0,86.80000000000001
CUST_04996,Female,56,Premium,71,0,18.25,734.0,,,3.0,0.0,77.74333333333334
CUST_04997,Male,37,Premium,67,0,15.666666666666666,682.0,,,3.0,0.0,96.41666666666667
CUST_04998,Female,45,Premium,16,0,16.75,634.5,1.0,1.0,3.0,0.0,80.26333333333334
CUST_04999,Female,68,Enterprise,45,0,15.666666666666666,539.6666666666666,2.0,2.0,1.0,0.0,65.27
CUST_05000,Male,35,Premium,34,0,16.142857142857142,636.7142857142857,2.0,1.0,2.0,0.0,92.35499999999999
CUST_05001,Male,27,Standard,44,0,13.0,621.5,1.0,1.0,2.0,0.0,61.349999999999994
CUST_05002,Male,43,Premium,42,0,11.8,594.4,1.0,1.0,1.0,0.0,69.56
CUST_05003,Male,32,Premium,35,0,15.571428571428571,630.2857142857143,,,1.0,0.0,92.92
CUST_05004,Female,48,Standard,30,0,14.8,604.8,2.0,1.0,1.0,0.0,46.77
CUST_05005,Male,51,Standard,53,0,12.0,499.0,1.0,0.0,1.0,0.0,88.59
CUST_05006,Male,43,Standard,58,0,16.0,599.6666666666666,1.0,0.0,1.0,0.0,85.93
CUST_05007,Male,35,Standard,28,0,13.333333333333334,598.1666666666666,1.0,1.0,3.0,0.0,84.84666666666666
CUST_05008,Female,30,Premium,15,0,10.0,435.0,1.0,1.0,1.0,0.0,68.11
CUST_05009,Male,51,Standard,38,1,14.0,585.0,1.0,1.0,2.0,0.0,97.38499999999999
CUST_05010,Male,25,Enterprise,50,0,14.5,595.6666666666666,1.0,1.0,1.0,0.0,77.62
CUST_05011,Female,54,Premium,13,1,22.0,560.0,,,1.0,0.0,100.09
CUST_05012,Female,52,Enterprise,35,0,17.0,432.0,1.0,1.0,3.0,0.0,74.88
CUST_05013,Male,37,Premium,24,0,20.0,825.0,1.0,1.0,1.0,0.0,90.38
CUST_05014,Male,56,Premium,65,0,15.0,628.6666666666666,2.0,2.0,3.0,0.0,88.55333333333334
CUST_05015,Male,32,Enterprise,18,0,13.333333333333334,648.3333333333334,2.0,1.0,1.0,0.0,95.02
CUST_05016,Male,29,Standard,58,0,16.0,626.5,1.0,1.0,3.0,1.0,82.18333333333332
CUST_05017,Male,56,Standard,26,0,17.5,532.5,1.0,1.0,2.0,0.0,99.195
CUST_05018,Female,45,Enterprise,29,0,13.0,625.2,,,3.0,0.0,97.02999999999999
