customer_id,month,logins,active_minutes
CUST_02773,2024-12,20,668
CUST_02857,2024-12,16,677
CUST_03229,2025-01,21,507
CUST_03165,2024-12,8,678
CUST_05909,2024-12,11,644
CUST_01509,2024-11,18,535
CUST_03510,2024-12,14,655
CUST_00165,2024-12,13,552
CUST_03526,2025-01,13,489
CUST_09593,2024-12,21,707
CUST_04003,2025-01,17,758
CUST_05514,2025-01,19,617
CUST_01414,2025-01,23,456
CUST_09567,2024-12,15,615
CUST_03153,2025-01,13,374
CUST_06689,2024-11,16,704
CUST_08254,2024-12,21,590
CUST_02749,2024-12,20,564
CUST_03974,2025-01,15,757
CUST_03857,2025-01,11,407
CUST_09734,2025-01,16,421
CUST_04403,2025-01,12,572
CUST_07672,2024-11,13,726
CUST_01828,2024-12,14,764
CUST_08289,2025-01,13,716
CUST_09517,2024-11,9,519
CUST_08038,2025-01,12,796
CUST_03455,2024-11,15,699
CUST_07503,2024-12,18,444
CUST_02637,2024-11,19,443
CUST_02024,2025-01,15,756
CUST_05151,2024-12,17,451
CUST_02981,2025-01,11,507
CUST_08870,2024-12,9,711
CUST_01305,2025-01,11,631
CUST_03101,2024-11,9,734
CUST_09981,2024-12,9,592
CUST_07014,2024-11,21,729
CUST_06839,2024-11,19,347
CUST_05684,2025-01,14,565
CUST_03974,2024-12,23,652
CUST_07115,2024-11,21,721
CUST_02966,2025-01,11,475
CUST_05043,2025-01,19,639
CUST_03220,2024-11,18,607
CUST_01099,2024-11,20,513
CUST_05077,2024-11,16,709
CUST_03652,2025-01,11,633
CUST_04644,2024-12,20,604
CUST_09862,2025-01,11,464
CUST_06204,2024-11,17,732
CUST_03202,2025-01,15,625
CUST_08704,2024-12,23,420
CUST_09275,2025-01,17,823
CUST_04997,2025-01,11,414
CUST_06523,2025-01,16,581
CUST_01862,2025-01,10,453
CUST_06490,2025-01,17,509
CUST_07609,2024-11,17,399
CUST_09991,2024-12,13,761
CUST_03958,2024-11,7,688
CUST_04008,2025-01,20,700
CUST_01976,2025-01,19,567
CUST_09350,2025-01,20,677
CUST_06470,2024-12,12,510
CUST_09649,2024-11,14,789
CUST_00653,2024-11,14,707
CUST_05493,2025-01,17,769
CUST_06286,2024-11,14,850
CUST_03793,2024-12,16,495
CUST_06537,2024-11,18,487
CUST_08674,2025-01,11,481
CUST_07130,2024-11,9,644
CUST_01660,2024-11,13,524
CUST_00950,2024-11,14,501
CUST_08603,2024-11,6,623
CUST_00353,2024-12,9,465
CUST_02479,2025-01,8,743
CUST_04098,2024-11,17,239
CUST_07099,2024-11,12,495
CUST_04080,2024-11,11,544
CUST_04226,2024-12,21,696
CUST_01098,2025-01,16,553
CUST_01347,2024-12,19,1020
CUST_01973,2025-01,18,678
CUST_01023,2024-11,8,550
CUST_04255,2025-01,16,618
CUST_06160,2025-01,21,550
CUST_09610,2025-01,15,566
CUST_04451,2024-11,11,680
CUST_01055,2024-12,11,738
CUST_02530,2024-11,14,418
CUST_01647,2024-12,19,459
CUST_02820,2024-12,10,634
CUST_09048,2024-12,8,621
CUST_07825,2024-12,20,623
CUST_07682,2024-12,21,694
CUST_04891,2024-11,18,677
CUST_03009,2024-11,15,763
CUST_00801,2024-12,17,732
CUST_00341,2025-01,19,613
CUST_04501,2024-11,20,649
CUST_09588,2024-12,9,632
CUST_01309,2024-12,15,620
CUST_06703,2025-01,16,645
CUST_00576,2025-01,10,619
CUST_04316,2024-12,13,591
CUST_04028,2025-01,16,691
CUST_02194,2024-11,13,477
CUST_04050,2024-12,16,453
CUST_09395,2024-11,18,891
CUST_05629,2024-12,11,638
CUST_05416,2024-11,18,640
CUST_08682,2024-12,9,619
CUST_06496,2024-11,10,704
CUST_05106,2025-01,10,592
CUST_04965,2024-12,18,792
CUST_02481,2024-12,11,485
CUST_00739,2024-12,13,385
CUST_00509,2024-12,22,662
CUST_00593,2024-11,18,553
CUST_08946,2024-12,15,381
CUST_09654,2025-01,16,481
CUST_05293,2024-11,14,658
CUST_03002,2024-12,11,590
CUST_08006,2024-12,13,757
CUST_00104,2024-11,16,536
CUST_09784,2024-11,10,499
CUST_04883,2024-12,14,809
CUST_03822,2024-11,17,525
CUST_07754,2025-01,20,540
CUST_05413,2024-12,14,549
CUST_02842,2024-12,10,414
CUST_00392,2024-11,12,661
CUST_06565,2025-01,12,573
CUST_04976,2025-01,13,582
CUST_04313,2024-12,18,553
CUST_02200,2025-01,11,449
CUST_08881,2025-01,17,583
CUST_06090,2025-01,21,677
CUST_01660,2024-12,24,731
CUST_03962,2024-12,19,721
CUST_07521,2025-01,13,691
CUST_06393,2025-01,15,462
CUST_09594,2024-12,16,620
CUST_05037,2024-12,15,754
CUST_06883,2024-11,17,431
CUST_07312,2024-11,22,604
CUST_08025,2025-01,21,541
CUST_03252,2024-12,15,744
CUST_03330,2024-12,10,425
CUST_06627,2024-12,15,383
CUST_06977,2025-01,17,791
CUST_07379,2024-11,18,385
CUST_03825,2024-12,13,377
CUST_08742,2024-12,15,544
CUST_01944,2024-11,16,635
CUST_05469,2024-12,7,578
CUST_08494,2024-12,15,309
CUST_08609,2024-11,13,597
CUST_02115,2024-11,17,732
CUST_02104,2024-12,14,474
CUST_05589,2024-12,15,657
CUST_02646,2024-12,21,718
CUST_00829,2024-11,16,553
CUST_03110,2024-12,15,451
CUST_05367,2024-11,16,340
CUST_01137,2024-12,19,640
CUST_09931,2025-01,20,629
CUST_05045,2024-12,21,654
CUST_05242,2024-12,14,553
CUST_02642,2024-12,14,520
CUST_06356,2025-01,15,371
CUST_00786,2024-11,15,698
CUST_02549,2024-12,14,406
CUST_03246,2024-11,16,542
CUST_05394,2024-11,17,699
CUST_05355,2025-01,12,509
CUST_05665,2025-01,15,478
CUST_05772,2024-12,12,705
CUST_03608,2024-12,24,605
CUST_05216,2025-01,10,538
CUST_02068,2025-01,13,625
CUST_02337,2024-12,17,587
CUST_01816,2024-12,11,349
CUST_05201,2024-11,17,473
CUST_01802,2024-12,15,737
CUST_01810,2025-01,18,505
CUST_06049,2024-11,13,525
CUST_01921,2024-11,9,645
CUST_06429,2024-11,21,659
CUST_04716,2024-11,19,720
CUST_00727,2024-11,9,589
CUST_08412,2024-11,17,699
CUST_04877,2025-01,12,550
CUST_08049,2025-01,17,725
CUST_04172,2024-12,16,801
CUST_07894,2025-01,9,408
CUST_02652,2025-01,15,882
CUST_09558,2024-12,23,823
CUST_08523,2024-11,10,723
CUST_07461,2025-01,14,595
CUST_07262,2025-01,17,324
CUST_01404,2024-11,15,651
CUST_09149,2024-11,13,543
CUST_03511,2025-01,17,819
CUST_05209,2024-11,12,839
CUST_00528,2025-01,15,582
CUST_09059,2024-11,18,707
CUST_01936,2024-12,20,247
CUST_00740,2025-01,15,435
CUST_09498,2024-11,16,501
CUST_03416,2024-11,17,502
CUST_01757,2024-12,13,564
CUST_01256,2024-11,9,621
CUST_01375,2024-11,22,571
CUST_08907,2024-11,14,787
CUST_08624,2025-01,22,636
CUST_08448,2024-12,16,640
CUST_06540,2024-12,14,637
CUST_08116,2024-12,19,561
CUST_02836,2025-01,13,647
CUST_02304,2024-11,24,704
CUST_07116,2025-01,15,466
CUST_06972,2024-12,10,387
CUST_03842,2024-12,12,735
CUST_07580,2024-12,19,629
CUST_04783,2025-01,14,643
CUST_09661,2025-01,13,450
CUST_01048,2024-11,14,550
CUST_09152,2025-01,9,593
CUST_05915,2024-11,14,440
CUST_07283,2024-11,10,615
CUST_07773,2024-11,9,666
CUST_09363,2024-12,16,614
CUST_02984,2024-11,7,668
CUST_08927,2025-01,22,791
CUST_08116,2025-01,19,775
CUST_08824,2024-12,19,479
CUST_08478,2024-12,16,434
CUST_01348,2024-12,16,500
CUST_06343,2025-01,20,603
CUST_06094,2025-01,13,511
CUST_05932,2024-11,16,789
CUST_00178,2025-01,18,528
CUST_01911,2024-12,14,537
CUST_01499,2024-11,24,719
CUST_04512,2024-11,17,597
CUST_02675,2024-12,16,516
CUST_02170,2024-11,25,529
CUST_02332,2024-12,18,404
CUST_03989,2024-12,20,543
CUST_02754,2024-12,13,429
CUST_02050,2025-01,19,445
CUST_08453,2024-12,15,669
CUST_09686,2024-12,18,688
CUST_00331,2024-11,16,904
CUST_04356,2024-11,14,765
CUST_02819,2024-12,11,726
CUST_04542,2024-11,11,543
CUST_04868,2025-01,18,618
CUST_08124,2025-01,20,773
CUST_06622,2024-11,19,582
CUST_06583,2024-11,15,714
CUST_07077,2024-11,12,677
CUST_06422,2024-11,15,762
CUST_01158,2024-11,14,719
CUST_00293,2025-01,17,478
CUST_06348,2024-12,21,716
CUST_05816,2024-11,18,547
CUST_08484,2024-12,18,611
CUST_01161,2024-11,18,537
CUST_08602,2024-12,15,786
CUST_00508,2024-11,16,601
CUST_05176,2024-11,19,677
CUST_04879,2025-01,17,514
CUST_01393,2025-01,15,573
CUST_05531,2025-01,13,423
CUST_00706,2025-01,19,587
CUST_01298,2024-11,22,637
CUST_07613,2025-01,13,584
CUST_03858,2024-12,14,487
CUST_03107,2025-01,19,472
CUST_04719,2024-12,15,808
CUST_00740,2024-12,17,584
CUST_03899,2024-11,13,476
CUST_05605,2025-01,16,530
CUST_01434,2025-01,10,549
CUST_05542,2024-12,9,617
CUST_01321,2024-12,14,746
CUST_07209,2025-01,8,668
CUST_09202,2024-12,10,507
CUST_00175,2024-11,11,844
CUST_07070,2025-01,21,737
CUST_09512,2024-11,17,900
CUST_02471,2024-11,19,531
CUST_01439,2025-01,12,331
CUST_05938,2025-01,16,710
CUST_05147,2024-12,21,703
CUST_00208,2024-11,24,724
CUST_00247,2025-01,13,434
CUST_02894,2025-01,11,421
CUST_00789,2024-11,15,646
CUST_04080,2024-12,12,502
CUST_01746,2025-01,16,779
CUST_02561,2024-11,16,793
CUST_01117,2024-11,11,443
CUST_09048,2024-12,14,698
CUST_02969,2025-01,12,504
CUST_02854,2024-11,17,646
CUST_09232,2024-12,19,634
CUST_05786,2025-01,13,709
CUST_06320,2025-01,16,635
CUST_03202,2025-01,13,644
CUST_00297,2025-01,12,491
CUST_09189,2025-01,12,708
CUST_02663,2024-12,10,655
CUST_02315,2024-11,11,571
CUST_04595,2024-12,19,581
CUST_07959,2024-11,14,664
CUST_07707,2024-12,19,434
CUST_03558,2025-01,19,584
CUST_09105,2024-12,16,647
CUST_03428,2024-11,14,741
CUST_04741,2025-01,10,358
CUST_01004,2024-11,21,460
CUST_09501,2025-01,18,599
CUST_02593,2025-01,18,688
CUST_02770,2025-01,9,583
CUST_05817,2024-11,18,686
CUST_05063,2024-11,17,538
CUST_03402,2024-12,13,736
CUST_02740,2024-11,12,530
CUST_09113,2024-12,24,735
CUST_09912,2024-11,14,753
CUST_08094,2025-01,15,652
CUST_06170,2024-12,17,616
CUST_03183,2024-12,16,888
CUST_09707,2024-12,15,730
CUST_07984,2024-12,13,693
CUST_07304,2024-11,22,483
CUST_04742,2024-12,18,737
CUST_03852,2025-01,17,583
CUST_06665,2024-11,11,852
CUST_09325,2025-01,15,560
CUST_01502,2024-11,16,629
CUST_01636,2024-11,18,575
CUST_01809,2024-12,18,608
CUST_08458,2025-01,11,597
CUST_04873,2025-01,16,385
CUST_00667,2025-01,10,522
CUST_07380,2024-11,14,513
CUST_07476,2024-12,16,647
CUST_08245,2024-11,14,649
CUST_02821,2024-12,7,492
CUST_03945,2025-01,13,693
CUST_04490,2025-01,22,613
CUST_04607,2025-01,10,664
CUST_08992,2025-01,22,651
CUST_04420,2024-11,10,455
CUST_02026,2024-12,12,595
CUST_08365,2025-01,8,689
CUST_06348,2024-12,12,630
CUST_00054,2024-12,29,632
CUST_05866,2024-11,11,612
CUST_08901,2024-11,16,510
CUST_07474,2024-11,11,670
CUST_07448,2024-11,12,468
CUST_09832,2024-12,13,551
CUST_01814,2025-01,16,440
CUST_09905,2025-01,20,651
CUST_07147,2024-12,18,622
CUST_04236,2025-01,14,695
CUST_07112,2024-12,15,595
CUST_04253,2024-12,10,548
CUST_00104,2025-01,11,624
CUST_04384,2024-11,15,775
CUST_07861,2024-11,12,809
CUST_01208,2025-01,15,637
CUST_02995,2024-11,15,843
CUST_07642,2025-01,16,697
CUST_04320,2025-01,15,619
CUST_01906,2025-01,18,534
CUST_01710,2024-11,13,683
CUST_04179,2024-12,13,520
CUST_09783,2024-12,14,427
CUST_02139,2024-11,23,562
CUST_00007,2024-11,16,590
CUST_03645,2024-12,21,582
CUST_07221,2024-12,16,646
CUST_07330,2024-12,11,703
CUST_09846,2024-12,11,363
CUST_08670,2025-01,19,533
CUST_05390,2025-01,22,492
CUST_02014,2024-12,15,395
CUST_07428,2025-01,13,603
CUST_07125,2024-12,13,587
CUST_01627,2024-11,11,680
CUST_04724,2025-01,13,358
CUST_09602,2025-01,14,307
CUST_07525,2024-11,15,615
CUST_01242,2024-12,20,687
CUST_05584,2025-01,19,631
CUST_07588,2025-01,14,482
CUST_09364,2025-01,16,494
CUST_05476,2024-12,17,537
CUST_07218,2025-01,12,538
CUST_08128,2024-11,17,708
CUST_05789,2025-01,18,477
CUST_03184,2024-11,11,704
CUST_08618,2024-11,14,575
CUST_02545,2024-12,24,532
CUST_01315,2024-12,16,684
CUST_06489,2025-01,8,435
CUST_08702,2024-11,12,612
CUST_08632,2024-11,17,545
CUST_05865,2024-12,8,601
CUST_09847,2025-01,16,600
CUST_06122,2025-01,17,562
CUST_02769,2024-11,12,578
CUST_06371,2025-01,16,324
CUST_03044,2025-01,16,759
CUST_05209,2024-11,18,615
CUST_08587,2024-12,11,684
CUST_00827,2025-01,12,655
CUST_07828,2024-12,11,661
CUST_07503,2025-01,14,586
CUST_07331,2024-12,6,834
CUST_03004,2025-01,15,634
CUST_04660,2025-01,14,421
CUST_00791,2025-01,19,599
CUST_00502,2025-01,14,634
CUST_04429,2025-01,16,586
CUST_04586,2024-11,16,676
CUST_05726,2025-01,31,604
CUST_02048,2024-11,14,732
CUST_05479,2025-01,18,663
CUST_02674,2024-12,20,435
CUST_07720,2024-12,12,482
CUST_03502,2024-12,11,664
CUST_03610,2024-11,19,526
CUST_02170,2024-11,17,711
CUST_01242,2024-12,14,575
CUST_01439,2024-11,15,593
CUST_09401,2024-12,22,581
CUST_08106,2025-01,17,569
CUST_03276,2025-01,15,444
CUST_03873,2025-01,17,458
CUST_08581,2025-01,18,669
CUST_06447,2024-11,12,453
CUST_08174,2024-12,14,675
CUST_01702,2024-11,20,621
CUST_01535,2024-12,24,552
CUST_07942,2025-01,12,515
CUST_09989,2024-12,22,706
CUST_05067,2024-11,11,653
CUST_04321,2024-12,11,542
CUST_02560,2025-01,10,604
CUST_07153,2024-11,15,570
CUST_00028,2024-11,15,578
CUST_09172,2024-12,17,919
CUST_03583,2025-01,9,674
CUST_05108,2024-12,18,767
CUST_09850,2024-11,22,573
CUST_07521,2024-12,18,296
CUST_04820,2024-12,15,570
CUST_06615,2025-01,16,613
CUST_06458,2024-12,15,561
CUST_05407,2025-01,21,630
CUST_09031,2024-12,22,599
CUST_02414,2025-01,14,593
CUST_04426,2024-11,20,714
CUST_08588,2025-01,17,661
CUST_05940,2025-01,19,533
CUST_08576,2024-12,19,908
CUST_05697,2024-12,12,725
CUST_03582,2024-11,15,738
CUST_07197,2025-01,13,578
CUST_06551,2024-11,16,721
CUST_09135,2024-12,7,643
CUST_05085,2025-01,14,539
CUST_05162,2024-11,20,575
CUST_09977,2024-12,20,532
CUST_09038,2024-12,14,786
CUST_09673,2024-11,13,607
CUST_05638,2025-01,22,558
CUST_03115,2024-11,17,573
CUST_05657,2024-12,16,681
CUST_01386,2025-01,18,446
CUST_05240,2025-01,21,519
CUST_09472,2024-11,19,719
CUST_01598,2024-12,14,629
CUST_01982,2024-11,13,575
CUST_07478,2024-11,16,786
CUST_00312,2024-12,16,716
CUST_05236,2025-01,10,704
CUST_03859,2025-01,11,474
CUST_06037,2024-11,14,545
CUST_05297,2025-01,13,519
CUST_02164,2024-12,13,621
CUST_01699,2025-01,14,745
CUST_01778,2024-12,18,744
CUST_04269,2025-01,17,602
CUST_00748,2024-11,13,590
CUST_06298,2024-12,15,702
CUST_05778,2024-12,11,563
CUST_01807,2024-12,11,576
CUST_09725,2025-01,21,563
CUST_06453,2024-11,25,756
CUST_03796,2025-01,11,568
CUST_08178,2024-11,21,552
CUST_07904,2024-12,16,656
CUST_03422,2025-01,7,873
CUST_02209,2024-12,11,598
CUST_02738,2025-01,15,667
CUST_08483,2024-11,18,581
CUST_02740,2024-11,16,488
CUST_06745,2024-12,14,552
CUST_02435,2024-11,22,524
CUST_02827,2025-01,8,741
CUST_08372,2025-01,13,678
CUST_05180,2024-12,21,690
CUST_09362,2024-12,16,590
CUST_02743,2024-12,20,447
CUST_05896,2024-12,14,610
CUST_01135,2025-01,21,410
CUST_01710,2024-12,16,353
CUST_02344,2024-11,19,589
CUST_04786,2024-11,12,382
CUST_07284,2024-11,16,755
CUST_03974,2024-11,15,752
CUST_07194,2024-12,11,604
CUST_03503,2025-01,14,505
CUST_02358,2024-11,9,704
CUST_07870,2024-11,21,938
CUST_07018,2024-11,13,551
CUST_08581,2024-11,14,748
CUST_08095,2024-12,16,489
CUST_07629,2024-11,15,709
CUST_06149,2024-11,13,663
CUST_06846,2024-11,10,513
CUST_03058,2025-01,26,683
CUST_04625,2025-01,18,568
CUST_00158,2024-11,9,695
CUST_09871,2025-01,8,624
CUST_08421,2024-11,17,679
CUST_05625,2024-11,13,569
CUST_09917,2024-11,16,482
CUST_04787,2024-11,13,722
CUST_01680,2024-12,13,526
CUST_06302,2024-11,13,843
CUST_01295,2025-01,11,470
CUST_06824,2024-12,10,722
CUST_03876,2025-01,13,772
CUST_02984,2024-12,12,563
CUST_04916,2024-11,12,609
CUST_01823,2024-11,14,770
CUST_02328,2024-11,17,551
CUST_08550,2024-11,8,477
CUST_09204,2024-12,16,724
CUST_07781,2025-01,16,675
CUST_07973,2024-11,17,382
CUST_05211,2024-11,14,654
CUST_02894,2024-11,23,749
CUST_02695,2024-11,16,821
CUST_04096,2025-01,15,628
CUST_04041,2024-12,17,637
CUST_05410,2024-11,18,831
CUST_01269,2024-11,22,572
CUST_01263,2025-01,15,626
CUST_06624,2025-01,10,455
CUST_06797,2025-01,14,583
CUST_05636,2024-12,13,553
CUST_00847,2024-11,16,547
CUST_04884,2025-01,12,541
CUST_02361,2024-12,21,508
CUST_02186,2024-12,18,767
CUST_00497,2025-01,16,580
CUST_02168,2024-11,14,528
CUST_06608,2025-01,8,579
CUST_07133,2025-01,16,894
CUST_07053,2025-01,13,743
CUST_02411,2024-12,13,294
CUST_09713,2024-12,15,595
CUST_00663,2024-12,10,372
CUST_00966,2024-12,18,650
CUST_08741,2025-01,7,721
CUST_09265,2024-11,14,587
CUST_04842,2024-12,10,815
CUST_00892,2025-01,14,717
CUST_09440,2024-12,10,306
CUST_02433,2024-11,18,690
CUST_01190,2025-01,15,515
CUST_01737,2024-11,23,689
CUST_08845,2025-01,21,679
CUST_06027,2024-12,16,444
CUST_00336,2024-12,20,436
CUST_00434,2024-12,15,627
CUST_01271,2024-12,12,482
CUST_04582,2024-11,16,462
CUST_09692,2025-01,14,597
CUST_06843,2024-12,22,557
CUST_05189,2024-12,7,565
CUST_01767,2024-11,20,463
CUST_00804,2024-11,10,656
CUST_07865,2024-12,16,578
CUST_04778,2024-11,17,862
CUST_03180,2024-11,14,565
CUST_02311,2024-12,10,516
CUST_08720,2024-12,19,504
CUST_02385,2024-12,18,622
CUST_09780,2024-12,17,808
CUST_07142,2025-01,18,614
CUST_01644,2025-01,20,604
CUST_01592,2025-01,14,634
CUST_00077,2024-11,19,410
CUST_05658,2024-11,15,673
CUST_05550,2024-11,13,491
CUST_02693,2025-01,17,508
CUST_06952,2024-11,15,740
CUST_01338,2025-01,15,594
CUST_03294,2025-01,15,806
CUST_05308,2025-01,18,305
CUST_06448,2025-01,22,576
CUST_04971,2024-11,16,656
CUST_04874,2024-12,15,585
CUST_03925,2024-11,13,778
CUST_07914,2024-11,17,479
CUST_02087,2024-12,14,660
CUST_09329,2025-01,17,752
CUST_08870,2024-11,16,512
CUST_07789,2025-01,10,359
CUST_08421,2025-01,11,579
CUST_02828,2025-01,17,603
CUST_02312,2024-11,7,828
CUST_06458,2024-12,16,771
CUST_06771,2024-11,8,672
CUST_07682,2024-12,18,565
CUST_05642,2024-12,10,417
CUST_08098,2024-12,12,621
CUST_09584,2024-11,21,640
CUST_03735,2025-01,13,689
CUST_02024,2024-12,15,754
CUST_07877,2025-01,11,619
CUST_01660,2024-12,9,842
CUST_00229,2024-11,8,659
CUST_09813,2024-11,20,628
CUST_06441,2024-11,13,409
CUST_01578,2025-01,14,605
CUST_06029,2024-11,12,694
CUST_03787,2024-11,12,742
CUST_00280,2025-01,16,785
CUST_02515,2024-12,10,567
CUST_02455,2025-01,18,583
CUST_05993,2024-12,20,726
CUST_00768,2024-11,13,534
CUST_03086,2024-12,14,602
CUST_00545,2024-11,16,680
CUST_06051,2024-11,13,484
CUST_04246,2024-11,6,392
CUST_05933,2025-01,16,472
CUST_06761,2025-01,15,621
CUST_00013,2025-01,12,559
CUST_09593,2025-01,16,557
CUST_02254,2025-01,14,470
CUST_05506,2024-11,17,668
CUST_01098,2024-11,18,442
CUST_08116,2024-11,8,425
CUST_03204,2024-11,16,612
CUST_08622,2024-12,15,597
CUST_00794,2025-01,15,470
CUST_03966,2024-12,17,463
CUST_08399,2024-12,13,604
CUST_02511,2024-12,10,628
CUST_08015,2025-01,10,596
CUST_00579,2024-11,12,774
CUST_07135,2024-11,12,481
CUST_02830,2024-12,8,447
CUST_06169,2024-11,11,515
CUST_07931,2025-01,11,789
CUST_09825,2024-11,15,783
CUST_04094,2024-11,12,515
CUST_09712,2025-01,18,408
CUST_03481,2024-12,15,684
CUST_00095,2024-12,16,560
CUST_03510,2025-01,11,727
CUST_09723,2024-12,12,637
CUST_04875,2024-12,10,558
CUST_05807,2024-12,13,597
CUST_00614,2024-12,17,671
CUST_07204,2025-01,18,518
CUST_07377,2024-12,20,636
CUST_07023,2024-12,19,567
CUST_07934,2025-01,19,488
CUST_08004,2024-11,13,526
CUST_05562,2025-01,13,643
CUST_09251,2024-12,18,492
CUST_09964,2025-01,14,624
CUST_05634,2025-01,10,724
CUST_09858,2025-01,19,300
CUST_05339,2025-01,15,431
CUST_07098,2024-11,12,691
CUST_07048,2025-01,18,584
CUST_05657,2024-12,23,633
CUST_08713,2024-11,21,613
CUST_00922,2025-01,21,647
CUST_04204,2024-12,18,689
CUST_04925,2024-12,14,700
CUST_09396,2024-12,16,572
CUST_06485,2024-12,15,691
CUST_07824,2024-11,12,630
CUST_09688,2024-12,16,511
CUST_04761,2024-12,12,581
CUST_08520,2024-12,11,719
CUST_06699,2024-12,12,509
CUST_05355,2024-11,13,789
CUST_01464,2025-01,16,617
CUST_02034,2025-01,13,727
CUST_03590,2025-01,20,635
CUST_06839,2024-11,15,530
CUST_08694,2025-01,13,487
CUST_06507,2024-12,14,539
CUST_08680,2024-11,14,748
CUST_07367,2025-01,25,757
CUST_03837,2025-01,16,434
CUST_01426,2025-01,16,426
CUST_01599,2024-11,19,638
CUST_01834,2024-11,18,582
CUST_09232,2024-12,25,401
CUST_00038,2024-11,20,874
CUST_02914,2024-11,13,649
CUST_06438,2024-12,12,703
CUST_08230,2025-01,26,691
CUST_00186,2025-01,13,569
CUST_08941,2024-11,10,661
CUST_05057,2024-12,14,709
CUST_02831,2025-01,13,615
CUST_04557,2024-12,16,786
CUST_00668,2024-12,21,704
CUST_05350,2024-11,21,417
CUST_02753,2025-01,13,692
CUST_05369,2024-12,14,475
CUST_04873,2025-01,14,440
CUST_03546,2025-01,17,658
CUST_04748,2025-01,22,578
CUST_00181,2025-01,20,614
CUST_06145,2024-12,19,320
CUST_03241,2025-01,14,676
CUST_09168,2024-12,12,780
CUST_02923,2024-11,13,680
CUST_01445,2024-11,18,559
CUST_07139,2024-12,21,529
CUST_01308,2024-11,14,644
CUST_08571,2024-11,17,645
CUST_01855,2025-01,17,650
CUST_08747,2024-12,19,643
CUST_04667,2024-12,12,769
CUST_09414,2025-01,8,484
CUST_00108,2024-11,14,206
CUST_08256,2025-01,15,415
CUST_06034,2024-12,13,749
CUST_07852,2025-01,14,751
CUST_09624,2024-12,20,737
CUST_05720,2024-12,12,900
CUST_03927,2024-11,11,672
CUST_02497,2024-12,7,740
CUST_02976,2024-11,14,602
CUST_00740,2025-01,15,656
CUST_00470,2024-11,19,853
CUST_01665,2025-01,17,425
CUST_03990,2025-01,11,662
CUST_08301,2025-01,11,593
CUST_04389,2024-12,19,632
CUST_02262,2024-11,15,649
CUST_00959,2025-01,11,381
CUST_01559,2025-01,12,606
CUST_09308,2024-11,21,475
CUST_00680,2025-01,18,565
CUST_09243,2024-12,17,650
CUST_03773,2024-11,16,625
CUST_04991,2025-01,10,635
CUST_01950,2024-11,13,599
CUST_04694,2024-12,16,275
CUST_07057,2024-12,13,643
CUST_04762,2025-01,12,536
CUST_02067,2024-11,12,599
CUST_08148,2024-12,8,478
CUST_09563,2024-11,13,592
CUST_07356,2024-11,17,566
CUST_06508,2025-01,15,509
CUST_01992,2024-12,21,571
CUST_03231,2025-01,8,499
CUST_02513,2024-11,15,445
CUST_01861,2025-01,17,683
CUST_05945,2025-01,16,716
CUST_09413,2024-12,13,788
CUST_05328,2024-11,6,456
CUST_02313,2025-01,9,643
CUST_00769,2024-11,13,664
CUST_07136,2025-01,11,678
CUST_03562,2024-12,16,600
CUST_09624,2025-01,20,827
CUST_01359,2024-12,18,543
CUST_01256,2025-01,19,408
CUST_07883,2025-01,13,771
CUST_08264,2024-12,10,700
CUST_05120,2025-01,26,747
CUST_09374,2025-01,18,432
CUST_05628,2024-12,18,418
CUST_08674,2025-01,19,609
CUST_09431,2024-11,25,476
CUST_02242,2025-01,15,607
CUST_08594,2024-12,12,437
CUST_06147,2025-01,11,385
CUST_00764,2024-11,20,522
CUST_07963,2024-11,18,525
CUST_01835,2025-01,18,567
CUST_08995,2025-01,9,575
CUST_06068,2024-12,18,702
CUST_03002,2025-01,13,669
CUST_07126,2024-12,12,577
CUST_02819,2024-11,12,661
CUST_03124,2024-11,8,679
CUST_03195,2024-11,15,566
CUST_08501,2024-11,10,588
CUST_06995,2025-01,19,623
CUST_06841,2025-01,15,584
CUST_06156,2024-12,15,566
CUST_02256,2024-12,17,610
CUST_00434,2024-11,18,639
CUST_08078,2024-12,11,479
CUST_06019,2025-01,21,686
CUST_00849,2024-12,15,574
CUST_08298,2024-11,16,527
CUST_02671,2024-12,18,533
CUST_08311,2025-01,22,724
CUST_06210,2024-12,15,559
CUST_08144,2024-11,11,473
CUST_05816,2025-01,16,506
CUST_05788,2024-12,10,635
CUST_02161,2024-11,19,595
CUST_03716,2024-12,12,712
CUST_08951,2024-12,13,399
CUST_01646,2025-01,14,719
CUST_08423,2025-01,21,590
CUST_09786,2025-01,23,562
CUST_00561,2024-11,9,593
CUST_06459,2024-12,15,787
CUST_01806,2024-11,20,778
CUST_00875,2025-01,21,745
CUST_06514,2024-11,10,646
CUST_09830,2024-11,22,841
CUST_09184,2025-01,13,495
CUST_03735,2024-12,15,469
CUST_09748,2024-11,15,817
CUST_04353,2024-12,19,468
CUST_02476,2025-01,8,683
CUST_07761,2024-12,12,805
CUST_00676,2024-12,17,633
CUST_06806,2024-12,17,751
CUST_03756,2024-12,16,464
CUST_08616,2024-11,20,785
CUST_01600,2024-11,19,684
CUST_05881,2025-01,13,556
CUST_01340,2025-01,16,369
CUST_08821,2025-01,14,714
CUST_03008,2024-11,11,515
CUST_02065,2024-11,26,627
CUST_07934,2024-11,12,580
CUST_00167,2024-12,14,651
CUST_08208,2024-11,15,676
CUST_07052,2024-11,11,604
CUST_01545,2024-11,16,656
