payment_id,customer_id,amount,status
PAY_07567,CUST_08384,94.73,Success
PAY_07568,CUST_03265,106.08,Failed
PAY_07569,CUST_05203,68.55,Success
PAY_07570,CUST_00972,87.64,Success
PAY_07571,CUST_03616,58.55,Success
PAY_07572,CUST_04721,80.97,Success
PAY_07573,CUST_09634,55.47,Success
PAY_07574,CUST_06804,48.8,Success
PAY_07575,CUST_07108,63.67,Success
PAY_07576,CUST_06333,73.9,Success
PAY_07577,CUST_06651,78.22,Success
PAY_07578,CUST_08484,73.0,Success
PAY_07579,CUST_00977,91.48,Success
PAY_07580,CUST_04050,60.32,Success
PAY_07581,CUST_05627,91.15,Success
PAY_07582,CUST_03862,116.37,Success
PAY_07583,CUST_05076,103.12,Success
PAY_07584,CUST_07588,51.91,Success
PAY_07585,CUST_03405,84.81,Success
PAY_07586,CUST_07493,76.79,Success
PAY_07587,CUST_05218,56.38,Success
PAY_07588,CUST_00104,70.29,Success
PAY_07589,CUST_04225,95.76,Success
PAY_07590,CUST_08775,96.19,Success
PAY_07591,CUST_09836,61.79,Success
PAY_07592,CUST_00013,57.15,Success
PAY_07593,CUST_03698,111.69,Success
PAY_07594,CUST_00368,67.52,Success
PAY_07595,CUST_07944,78.03,Success
PAY_07596,CUST_04398,102.22,Success
PAY_07597,CUST_05298,65.47,Success
PAY_07598,CUST_05337,65.35,Success
PAY_07599,CUST_08018,77.94,Success
PAY_07600,CUST_02073,72.47,Success
PAY_07601,CUST_03740,114.06,Success
PAY_07602,CUST_00528,62.37,Success
PAY_07603,CUST_06664,40.18,Success
PAY_07604,CUST_01096,85.47,Success
PAY_07605,CUST_00687,61.54,Success
PAY_07606,CUST_01210,70.75,Success
PAY_07607,CUST_05081,74.79,Success
PAY_07608,CUST_04449,49.25,Success
PAY_07609,CUST_09467,77.26,Success
PAY_07610,CUST_03688,79.09,Success
PAY_07611,CUST_03403,105.11,Success
PAY_07612,CUST_01485,93.58,Success
PAY_07613,CUST_00311,70.82,Success
PAY_07614,CUST_01970,59.13,Success
PAY_07615,CUST_02891,66.0,Success
PAY_07616,CUST_02631,109.32,Success
PAY_07617,CUST_03031,82.7,Success
PAY_07618,CUST_00848,106.4,Success
PAY_07619,CUST_04123,48.52,Success
PAY_07620,CUST_09113,103.27,Success
PAY_07621,CUST_07527,69.63,Success
PAY_07622,CUST_02088,55.39,Success
PAY_07623,CUST_09077,59.52,Success
PAY_07624,CUST_09134,105.43,Success
PAY_07625,CUST_01773,85.38,Success
PAY_07626,CUST_05304,72.52,Success
PAY_07627,CUST_05452,77.83,Success
PAY_07628,CUST_07416,53.95,Success
PAY_07629,CUST_05081,86.09,Success
PAY_07630,CUST_09404,68.24,Success
PAY_07631,CUST_00017,58.34,Success
PAY_07632,CUST_01342,63.51,Success
PAY_07633,CUST_07229,84.82,Failed
PAY_07634,CUST_02980,42.37,Success
PAY_07635,CUST_00698,32.52,Success
PAY_07636,CUST_07371,59.18,Success
PAY_07637,CUST_00158,45.74,Success
PAY_07638,CUST_01228,84.95,Success
PAY_07639,CUST_05760,76.17,Success
PAY_07640,CUST_02723,67.17,Success
PAY_07641,CUST_03656,94.73,Success
PAY_07642,CUST_02274,49.94,Success
PAY_07643,CUST_06075,58.03,Success
PAY_07644,CUST_05329,48.3,Success
PAY_07645,CUST_06122,107.54,Success
PAY_07646,CUST_08498,90.47,Success
PAY_07647,CUST_03882,55.89,Success
PAY_07648,CUST_02010,60.63,Success
PAY_07649,CUST_07758,67.86,Success
PAY_07650,CUST_01701,47.04,Success
PAY_07651,CUST_04117,86.18,Success
PAY_07652,CUST_06736,50.93,Failed
PAY_07653,CUST_02406,67.37,Success
PAY_07654,CUST_05823,156.65,Success
PAY_07655,CUST_00295,87.22,Success
PAY_07656,CUST_06458,86.62,Success
PAY_07657,CUST_08906,72.73,Success
PAY_07658,CUST_09220,82.48,Success
PAY_07659,CUST_02895,85.86,Success
PAY_07660,CUST_06482,55.73,Success
PAY_07661,CUST_05075,101.34,Success
PAY_07662,CUST_04305,88.32,Success
PAY_07663,CUST_06643,65.78,Success
PAY_07664,CUST_01169,96.23,Success
PAY_07665,CUST_09538,111.3,Success
PAY_07666,CUST_07347,62.26,Success
PAY_07667,CUST_01967,84.31,Success
PAY_07668,CUST_04213,67.03,Success
PAY_07669,CUST_03957,106.84,Success
PAY_07670,CUST_05436,80.64,Success
PAY_07671,CUST_05908,87.28,Success
PAY_07672,CUST_03543,105.73,Success
PAY_07673,CUST_03458,91.78,Success
PAY_07674,CUST_03904,56.17,Success
PAY_07675,CUST_04133,91.08,Success
PAY_07676,CUST_00311,61.03,Success
PAY_07677,CUST_02249,124.71,Success
PAY_07678,CUST_09519,46.26,Success
PAY_07679,CUST_07728,44.66,Success
PAY_07680,CUST_01385,81.55,Failed
PAY_07681,CUST_09317,65.62,Success
PAY_07682,CUST_01700,134.68,Success
PAY_07683,CUST_02950,70.24,Success
PAY_07684,CUST_09428,94.29,Success
PAY_07685,CUST_00516,91.26,Success
PAY_07686,CUST_09230,98.02,Success
PAY_07687,CUST_03184,45.66,Success
PAY_07688,CUST_04416,90.08,Success
PAY_07689,CUST_01701,80.84,Success
PAY_07690,CUST_07684,72.75,Success
PAY_07691,CUST_06874,90.09,Success
PAY_07692,CUST_07108,81.61,Success
PAY_07693,CUST_01700,57.27,Success
PAY_07694,CUST_07733,95.87,Success
PAY_07695,CUST_09959,73.04,Success
PAY_07696,CUST_03612,86.1,Success
PAY_07697,CUST_08502,96.69,Success
PAY_07698,CUST_04532,53.17,Success
PAY_07699,CUST_06116,111.43,Success
PAY_07700,CUST_03506,72.77,Success
PAY_07701,CUST_05779,55.91,Success
PAY_07702,CUST_01313,74.78,Success
PAY_07703,CUST_00390,40.3,Success
PAY_07704,CUST_01366,115.8,Success
PAY_07705,CUST_00268,107.72,Success
PAY_07706,CUST_05264,97.91,Success
PAY_07707,CUST_06524,76.46,Failed
PAY_07708,CUST_04910,46.56,Success
PAY_07709,CUST_06065,53.01,Success
PAY_07710,CUST_03375,72.42,Success
PAY_07711,CUST_01655,70.12,Success
PAY_07712,CUST_05559,55.84,Success
PAY_07713,CUST_04347,136.39,Success
PAY_07714,CUST_02897,68.08,Success
PAY_07715,CUST_08590,91.66,Success
PAY_07716,CUST_02932,90.29,Success
PAY_07717,CUST_07953,43.57,Success
PAY_07718,CUST_03824,109.67,Failed
PAY_07719,CUST_06125,98.94,Success
PAY_07720,CUST_09908,82.61,Success
PAY_07721,CUST_04480,109.91,Success
PAY_07722,CUST_01432,46.27,Success
PAY_07723,CUST_04534,69.47,Success
PAY_07724,CUST_01341,93.41,Success
PAY_07725,CUST_02701,104.29,Success
PAY_07726,CUST_04068,63.66,Success
PAY_07727,CUST_05629,67.27,Success
PAY_07728,CUST_01628,98.03,Success
PAY_07729,CUST_05737,90.86,Success
PAY_07730,CUST_07881,85.96,Success
PAY_07731,CUST_09199,99.38,Success
PAY_07732,CUST_09930,78.43,Success
PAY_07733,CUST_06495,79.67,Success
PAY_07734,CUST_02326,79.58,Success
PAY_07735,CUST_08343,61.84,Success
PAY_07736,CUST_00955,56.44,Success
PAY_07737,CUST_02101,68.52,Success
PAY_07738,CUST_06235,95.52,Success
PAY_07739,CUST_00078,73.52,Success
PAY_07740,CUST_06608,120.01,Success
PAY_07741,CUST_00919,65.44,Success
PAY_07742,CUST_09302,66.28,Success
PAY_07743,CUST_01148,102.59,Success
PAY_07744,CUST_02670,66.51,Success
PAY_07745,CUST_01799,33.26,Success
PAY_07746,CUST_04019,57.11,Success
PAY_07747,CUST_06859,95.53,Success
PAY_07748,CUST_07022,73.0,Success
PAY_07749,CUST_06995,79.86,Success
PAY_07750,CUST_01820,85.84,Success
PAY_07751,CUST_01229,59.08,Success
PAY_07752,CUST_05241,98.09,Success
PAY_07753,CUST_07751,92.01,Failed
PAY_07754,CUST_00916,81.07,Success
PAY_07755,CUST_07207,59.77,Success
PAY_07756,CUST_05984,48.39,Success
PAY_07757,CUST_02392,86.49,Success
PAY_07758,CUST_02867,85.67,Success
PAY_07759,CUST_06164,81.01,Success
PAY_07760,CUST_09903,75.79,Success
PAY_07761,CUST_05225,61.03,Success
PAY_07762,CUST_09811,85.31,Success
PAY_07763,CUST_03721,97.31,Success
PAY_07764,CUST_04567,71.17,Success
PAY_07765,CUST_06227,48.92,Success
PAY_07766,CUST_08114,111.85,Failed
PAY_07767,CUST_04471,90.5,Success
PAY_07768,CUST_09087,125.78,Success
PAY_07769,CUST_08354,95.34,Success
PAY_07770,CUST_09649,54.23,Success
PAY_07771,CUST_04735,68.07,Success
PAY_07772,CUST_02918,60.27,Failed
PAY_07773,CUST_01509,83.66,Success
PAY_07774,CUST_08960,114.39,Success
PAY_07775,CUST_04391,82.82,Success
PAY_07776,CUST_07509,89.13,Success
PAY_07777,CUST_01402,113.16,Success
PAY_07778,CUST_04839,92.38,Success
PAY_07779,CUST_08224,109.12,Success
PAY_07780,CUST_02333,71.02,Success
PAY_07781,CUST_02232,69.12,Failed
PAY_07782,CUST_03234,55.29,Success
PAY_07783,CUST_01022,95.32,Success
PAY_07784,CUST_00082,69.49,Success
PAY_07785,CUST_05305,92.75,Success
PAY_07786,CUST_08565,74.59,Success
PAY_07787,CUST_03761,91.3,Success
PAY_07788,CUST_00592,85.07,Success
PAY_07789,CUST_06256,75.25,Success
PAY_07790,CUST_08319,62.22,Failed
PAY_07791,CUST_09632,50.25,Success
PAY_07792,CUST_07001,79.14,Success
PAY_07793,CUST_03415,62.97,Success
PAY_07794,CUST_08678,74.19,Success
PAY_07795,CUST_07280,38.66,Success
PAY_07796,CUST_09800,88.68,Success
PAY_07797,CUST_09196,49.17,Success
PAY_07798,CUST_01758,91.58,Success
PAY_07799,CUST_04469,100.81,Success
PAY_07800,CUST_04026,80.7,Success
PAY_07801,CUST_07376,77.35,Success
PAY_07802,CUST_06348,65.23,Success
PAY_07803,CUST_03207,70.75,Success
PAY_07804,CUST_06458,68.87,Success
PAY_07805,CUST_01312,98.41,Success
PAY_07806,CUST_06986,94.87,Success
PAY_07807,CUST_00398,87.33,Success
PAY_07808,CUST_04236,94.17,Success
PAY_07809,CUST_05172,100.64,Success
PAY_07810,CUST_05782,88.56,Success
PAY_07811,CUST_01733,93.33,Success
PAY_07812,CUST_08330,78.04,Success
PAY_07813,CUST_07813,58.62,Success
PAY_07814,CUST_07668,74.41,Success
PAY_07815,CUST_07137,75.2,Success
PAY_07816,CUST_02714,75.25,Success
PAY_07817,CUST_00510,106.07,Success
PAY_07818,CUST_02221,68.63,Success
PAY_07819,CUST_08750,65.33,Success
PAY_07820,CUST_01030,58.0,Success
PAY_07821,CUST_00618,43.55,Success
PAY_07822,CUST_03091,91.38,Success
PAY_07823,CUST_01816,54.23,Success
PAY_07824,CUST_08492,74.55,Success
PAY_07825,CUST_06832,48.32,Success
PAY_07826,CUST_09289,67.18,Success
PAY_07827,CUST_08851,110.05,Success
PAY_07828,CUST_09955,75.7,Success
PAY_07829,CUST_09650,64.9,Success
PAY_07830,CUST_06569,88.77,Success
PAY_07831,CUST_04566,79.69,Success
PAY_07832,CUST_05028,74.98,Success
PAY_07833,CUST_00756,47.01,Success
PAY_07834,CUST_09108,60.7,Success
PAY_07835,CUST_07596,71.47,Success
PAY_07836,CUST_00000,78.56,Success
PAY_07837,CUST_09281,53.24,Success
PAY_07838,CUST_03656,59.05,Success
PAY_07839,CUST_06737,88.42,Success
PAY_07840,CUST_02249,62.26,Success
PAY_07841,CUST_03799,107.86,Success
PAY_07842,CUST_09615,86.98,Success
PAY_07843,CUST_05766,110.11,Success
PAY_07844,CUST_05673,67.17,Success
PAY_07845,CUST_09192,101.34,Success
PAY_07846,CUST_09208,74.72,Success
PAY_07847,CUST_02436,103.81,Success
PAY_07848,CUST_07689,85.18,Success
PAY_07849,CUST_09157,85.67,Success
PAY_07850,CUST_00661,106.82,Success
PAY_07851,CUST_07535,61.57,Success
PAY_07852,CUST_09751,90.95,Success
PAY_07853,CUST_00797,75.94,Success
PAY_07854,CUST_07589,68.93,Success
PAY_07855,CUST_07120,72.47,Success
PAY_07856,CUST_03064,24.02,Success
PAY_07857,CUST_00784,103.22,Success
PAY_07858,CUST_06066,122.22,Success
PAY_07859,CUST_08609,91.46,Success
PAY_07860,CUST_08429,91.3,Success
PAY_07861,CUST_01901,64.06,Success
PAY_07862,CUST_00458,78.12,Success
PAY_07863,CUST_04957,92.18,Success
PAY_07864,CUST_00734,11.95,Success
PAY_07865,CUST_00187,76.01,Success
PAY_07866,CUST_04537,70.68,Success
PAY_07867,CUST_03813,85.6,Success
PAY_07868,CUST_02373,51.87,Success
PAY_07869,CUST_03687,85.03,Success
PAY_07870,CUST_00306,64.62,Success
PAY_07871,CUST_07307,64.52,Success
PAY_07872,CUST_00971,90.81,Success
PAY_07873,CUST_01287,105.93,Success
PAY_07874,CUST_03546,114.98,Success
PAY_07875,CUST_05774,70.76,Success
PAY_07876,CUST_04143,72.5,Success
PAY_07877,CUST_08299,93.39,Success
PAY_07878,CUST_00669,94.04,Success
PAY_07879,CUST_06661,82.72,Success
PAY_07880,CUST_02375,39.02,Success
PAY_07881,CUST_00094,44.32,Success
PAY_07882,CUST_05844,49.4,Success
PAY_07883,CUST_06626,93.93,Success
PAY_07884,CUST_09467,60.2,Success
PAY_07885,CUST_03054,71.39,Failed
PAY_07886,CUST_09619,85.71,Success
PAY_07887,CUST_03971,94.49,Success
PAY_07888,CUST_05662,63.85,Failed
PAY_07889,CUST_07315,59.52,Success
PAY_07890,CUST_03436,107.64,Success
PAY_07891,CUST_02147,51.47,Success
PAY_07892,CUST_00931,90.46,Success
PAY_07893,CUST_08627,62.19,Success
PAY_07894,CUST_09948,62.96,Success
PAY_07895,CUST_07935,65.3,Failed
PAY_07896,CUST_00597,87.13,Success
PAY_07897,CUST_05662,54.4,Success
PAY_07898,CUST_09735,68.41,Success
PAY_07899,CUST_08326,55.58,Success
PAY_07900,CUST_00904,52.87,Success
PAY_07901,CUST_08308,77.09,Success
PAY_07902,CUST_06453,99.87,Success
PAY_07903,CUST_04504,86.94,Success
PAY_07904,CUST_06718,95.2,Success
PAY_07905,CUST_08627,116.19,Success
PAY_07906,CUST_09159,62.05,Success
PAY_07907,CUST_04911,105.84,Success
PAY_07908,CUST_03833,72.05,Success
PAY_07909,CUST_05712,73.95,Success
PAY_07910,CUST_09238,59.32,Failed
PAY_07911,CUST_06266,57.66,Success
PAY_07912,CUST_05853,79.44,Success
PAY_07913,CUST_02915,64.95,Success
PAY_07914,CUST_02468,80.76,Success
PAY_07915,CUST_09015,59.24,Success
PAY_07916,CUST_07039,70.82,Success
PAY_07917,CUST_00335,76.09,Success
PAY_07918,CUST_09438,49.61,Success
PAY_07919,CUST_00041,116.62,Success
PAY_07920,CUST_00370,81.01,Success
PAY_07921,CUST_04715,97.03,Success
PAY_07922,CUST_08631,83.54,Success
PAY_07923,CUST_02593,72.56,Success
PAY_07924,CUST_06544,53.51,Success
PAY_07925,CUST_05869,65.95,Success
PAY_07926,CUST_06368,84.72,Success
PAY_07927,CUST_09618,76.45,Failed
PAY_07928,CUST_09747,69.79,Failed
PAY_07929,CUST_06427,61.36,Success
PAY_07930,CUST_05146,103.23,Failed
PAY_07931,CUST_05319,42.93,Success
PAY_07932,CUST_00680,77.11,Success
PAY_07933,CUST_05233,48.58,Success
PAY_07934,CUST_03936,49.98,Success
PAY_07935,CUST_01567,66.85,Success
PAY_07936,CUST_07012,88.06,Success
PAY_07937,CUST_09225,58.5,Success
PAY_07938,CUST_02955,50.14,Success
PAY_07939,CUST_07721,69.58,Success
PAY_07940,CUST_01199,123.11,Success
PAY_07941,CUST_08132,66.21,Failed
PAY_07942,CUST_00449,96.29,Success
PAY_07943,CUST_03255,37.01,Success
PAY_07944,CUST_02755,87.91,Success
PAY_07945,CUST_03308,69.8,Success
PAY_07946,CUST_05764,77.85,Success
PAY_07947,CUST_08491,71.79,Success
PAY_07948,CUST_06038,102.82,Success
PAY_07949,CUST_02476,74.47,Success
PAY_07950,CUST_06980,74.18,Success
PAY_07951,CUST_03691,64.71,Success
PAY_07952,CUST_09721,70.32,Success
PAY_07953,CUST_06276,69.57,Success
PAY_07954,CUST_01285,92.71,Success
PAY_07955,CUST_09642,95.13,Success
PAY_07956,CUST_07237,89.32,Failed
PAY_07957,CUST_01890,63.25,Success
PAY_07958,CUST_05478,65.09,Success
PAY_07959,CUST_01365,53.66,Success
PAY_07960,CUST_05405,93.43,Success
PAY_07961,CUST_00475,86.64,Success
PAY_07962,CUST_01851,35.43,Success
PAY_07963,CUST_05100,74.35,Success
PAY_07964,CUST_06570,100.17,Success
PAY_07965,CUST_00446,70.3,Success
PAY_07966,CUST_01922,86.31,Success
PAY_07967,CUST_05825,105.41,Success
PAY_07968,CUST_02420,73.18,Success
PAY_07969,CUST_09102,58.53,Success
PAY_07970,CUST_00319,102.71,Success
PAY_07971,CUST_02219,96.16,Failed
PAY_07972,CUST_00139,87.59,Success
PAY_07973,CUST_06527,58.6,Success
PAY_07974,CUST_06356,86.26,Success
PAY_07975,CUST_03531,81.1,Success
PAY_07976,CUST_08747,108.74,Success
PAY_07977,CUST_01321,100.26,Success
PAY_07978,CUST_09344,62.42,Success
PAY_07979,CUST_06442,78.69,Success
PAY_07980,CUST_05451,83.23,Success
PAY_07981,CUST_05999,90.67,Success
PAY_07982,CUST_03015,70.22,Success
PAY_07983,CUST_07992,66.22,Success
PAY_07984,CUST_02629,71.45,Success
PAY_07985,CUST_05854,73.76,Success
PAY_07986,CUST_02755,93.82,Success
PAY_07987,CUST_01949,82.54,Success
PAY_07988,CUST_08731,65.85,Success
PAY_07989,CUST_03101,87.78,Success
PAY_07990,CUST_05942,65.69,Failed
PAY_07991,CUST_06844,72.4,Success
PAY_07992,CUST_05904,72.57,Success
PAY_07993,CUST_06744,84.87,Success
PAY_07994,CUST_04961,73.47,Success
PAY_07995,CUST_08030,100.09,Success
PAY_07996,CUST_05681,88.19,Success
PAY_07997,CUST_08640,114.52,Success
PAY_07998,CUST_05719,104.07,Success
PAY_07999,CUST_01459,76.67,Success
PAY_08000,CUST_00888,100.42,Success
PAY_08001,CUST_05386,92.98,Success
PAY_08002,CUST_05621,112.92,Success
PAY_08003,CUST_05117,53.17,Success
PAY_08004,CUST_09333,119.9,Success
PAY_08005,CUST_08401,71.62,Success
PAY_08006,CUST_04958,58.18,Success
PAY_08007,CUST_05090,77.9,Success
PAY_08008,CUST_04271,72.86,Success
PAY_08009,CUST_02448,93.22,Success
PAY_08010,CUST_01212,93.86,Success
PAY_08011,CUST_07804,65.32,Success
PAY_08012,CUST_07808,93.04,Success
PAY_08013,CUST_02140,122.57,Success
PAY_08014,CUST_04146,83.25,Failed
PAY_08015,CUST_00131,77.03,Success
PAY_08016,CUST_00551,55.69,Success
PAY_08017,CUST_06027,111.62,Success
PAY_08018,CUST_03249,62.24,Success
PAY_08019,CUST_06576,94.37,Failed
PAY_08020,CUST_07331,65.12,Success
PAY_08021,CUST_00056,107.91,Success
PAY_08022,CUST_01728,110.6,Success
PAY_08023,CUST_08550,90.06,Success
PAY_08024,CUST_08057,105.18,Success
PAY_08025,CUST_03899,44.83,Success
PAY_08026,CUST_01868,82.13,Failed
PAY_08027,CUST_07821,66.97,Success
PAY_08028,CUST_04553,92.91,Success
PAY_08029,CUST_08348,60.54,Success
PAY_08030,CUST_01889,85.91,Failed
PAY_08031,CUST_07325,24.73,Success
PAY_08032,CUST_04547,67.48,Failed
PAY_08033,CUST_07909,65.65,Success
PAY_08034,CUST_05376,51.71,Success
PAY_08035,CUST_06083,95.67,Success
PAY_08036,CUST_00049,66.8,Failed
PAY_08037,CUST_08975,82.87,Success
PAY_08038,CUST_04568,82.46,Success
PAY_08039,CUST_02429,83.23,Success
PAY_08040,CUST_00382,88.79,Success
PAY_08041,CUST_02777,52.61,Success
PAY_08042,CUST_07139,98.16,Success
PAY_08043,CUST_02818,92.48,Success
PAY_08044,CUST_08031,107.55,Success
PAY_08045,CUST_02700,52.1,Success
PAY_08046,CUST_01560,92.74,Success
PAY_08047,CUST_04890,95.67,Success
PAY_08048,CUST_07737,66.79,Success
PAY_08049,CUST_02030,70.98,Success
PAY_08050,CUST_09119,74.46,Success
PAY_08051,CUST_02943,102.93,Success
PAY_08052,CUST_07078,86.55,Success
PAY_08053,CUST_00120,94.87,Success
PAY_08054,CUST_02765,43.67,Success
PAY_08055,CUST_09681,87.88,Success
PAY_08056,CUST_08274,142.9,Success
PAY_08057,CUST_03531,74.15,Success
PAY_08058,CUST_08443,61.54,Success
PAY_08059,CUST_02151,49.08,Success
PAY_08060,CUST_05080,94.6,Success
PAY_08061,CUST_08941,49.03,Success
PAY_08062,CUST_04770,67.82,Success
PAY_08063,CUST_06871,72.61,Success
PAY_08064,CUST_02871,58.56,Success
PAY_08065,CUST_04493,105.83,Success
PAY_08066,CUST_08258,74.47,Success
PAY_08067,CUST_02002,86.98,Success
PAY_08068,CUST_02077,64.14,Success
PAY_08069,CUST_05988,86.96,Failed
PAY_08070,CUST_00269,87.68,Success
PAY_08071,CUST_09244,78.05,Success
PAY_08072,CUST_05183,106.5,Success
PAY_08073,CUST_00299,69.83,Success
PAY_08074,CUST_06703,61.18,Success
PAY_08075,CUST_07551,123.33,Success
PAY_08076,CUST_00175,94.68,Success
PAY_08077,CUST_04815,83.78,Success
PAY_08078,CUST_09832,69.12,Success
PAY_08079,CUST_05553,92.13,Success
PAY_08080,CUST_06629,58.43,Success
PAY_08081,CUST_05435,57.6,Failed
PAY_08082,CUST_05635,94.27,Success
PAY_08083,CUST_06782,69.56,Success
PAY_08084,CUST_00685,69.08,Success
PAY_08085,CUST_00322,106.53,Success
PAY_08086,CUST_01122,98.93,Success
PAY_08087,CUST_06904,94.42,Success
PAY_08088,CUST_02733,64.64,Success
PAY_08089,CUST_06349,101.9,Failed
PAY_08090,CUST_06115,84.89,Success
PAY_08091,CUST_09646,81.82,Success
PAY_08092,CUST_08135,76.94,Failed
PAY_08093,CUST_02663,88.35,Success
PAY_08094,CUST_02863,76.2,Success
PAY_08095,CUST_04809,103.97,Success
PAY_08096,CUST_09534,77.27,Success
PAY_08097,CUST_04772,88.45,Failed
PAY_08098,CUST_07160,49.33,Failed
PAY_08099,CUST_07391,106.19,Success
PAY_08100,CUST_00431,75.35,Success
PAY_08101,CUST_00449,82.28,Success
PAY_08102,CUST_00319,113.48,Success
PAY_08103,CUST_05463,99.45,Success
PAY_08104,CUST_03791,77.26,Success
PAY_08105,CUST_01751,75.03,Success
PAY_08106,CUST_08180,50.14,Success
PAY_08107,CUST_07965,123.45,Success
PAY_08108,CUST_04485,54.44,Failed
PAY_08109,CUST_01615,77.97,Success
PAY_08110,CUST_07572,98.44,Success
PAY_08111,CUST_04522,98.3,Success
PAY_08112,CUST_05791,88.58,Success
PAY_08113,CUST_07446,68.59,Success
PAY_08114,CUST_06372,47.04,Success
PAY_08115,CUST_03039,91.62,Success
PAY_08116,CUST_06909,85.3,Success
PAY_08117,CUST_07144,83.26,Success
PAY_08118,CUST_06483,88.72,Success
PAY_08119,CUST_08310,78.59,Success
PAY_08120,CUST_03180,90.84,Success
PAY_08121,CUST_09254,112.3,Success
PAY_08122,CUST_00455,89.56,Success
PAY_08123,CUST_02860,90.32,Success
PAY_08124,CUST_00278,56.52,Success
PAY_08125,CUST_02679,94.0,Success
PAY_08126,CUST_05055,51.06,Success
PAY_08127,CUST_04443,76.29,Success
PAY_08128,CUST_03723,93.44,Success
PAY_08129,CUST_07176,64.83,Success
PAY_08130,CUST_02745,100.99,Success
PAY_08131,CUST_07392,100.08,Success
PAY_08132,CUST_00302,100.61,Success
PAY_08133,CUST_02635,79.43,Success
PAY_08134,CUST_08491,34.82,Success
PAY_08135,CUST_08820,114.74,Success
PAY_08136,CUST_03121,66.11,Success
PAY_08137,CUST_07654,68.14,Success
PAY_08138,CUST_06416,73.19,Success
PAY_08139,CUST_00752,98.51,Success
PAY_08140,CUST_01262,98.21,Success
PAY_08141,CUST_06473,79.85,Success
PAY_08142,CUST_06797,59.48,Success
PAY_08143,CUST_07417,82.66,Success
PAY_08144,CUST_02995,72.92,Success
PAY_08145,CUST_01486,67.91,Success
PAY_08146,CUST_05981,87.68,Success
PAY_08147,CUST_03671,67.8,Failed
PAY_08148,CUST_03943,93.42,Success
PAY_08149,CUST_02389,126.82,Success
PAY_08150,CUST_01322,54.19,Success
PAY_08151,CUST_00705,76.89,Success
PAY_08152,CUST_02869,95.29,Success
PAY_08153,CUST_01384,99.56,Success
PAY_08154,CUST_02661,32.16,Success
PAY_08155,CUST_08496,37.22,Success
PAY_08156,CUST_08937,70.65,Success
PAY_08157,CUST_02507,101.94,Success
PAY_08158,CUST_08209,81.17,Success
PAY_08159,CUST_07736,79.97,Success
PAY_08160,CUST_04601,86.93,Success
PAY_08161,CUST_07030,77.22,Success
PAY_08162,CUST_07381,85.92,Success
PAY_08163,CUST_08998,95.77,Success
PAY_08164,CUST_03238,59.77,Success
PAY_08165,CUST_01083,84.59,Success
PAY_08166,CUST_00350,46.9,Success
PAY_08167,CUST_01845,112.13,Success
PAY_08168,CUST_03387,51.85,Success
PAY_08169,CUST_09017,77.44,Success
PAY_08170,CUST_00984,35.79,Success
PAY_08171,CUST_09543,112.49,Success
PAY_08172,CUST_05939,75.35,Success
PAY_08173,CUST_02587,106.97,Success
PAY_08174,CUST_03080,96.63,Success
PAY_08175,CUST_07771,114.85,Success
PAY_08176,CUST_08303,72.74,Success
PAY_08177,CUST_05663,87.84,Success
PAY_08178,CUST_08684,78.33,Success
PAY_08179,CUST_03757,83.77,Success
PAY_08180,CUST_08382,49.43,Success
PAY_08181,CUST_08873,43.52,Success
PAY_08182,CUST_02587,61.76,Success
PAY_08183,CUST_08655,89.2,Success
PAY_08184,CUST_09410,80.44,Failed
PAY_08185,CUST_08544,93.98,Success
PAY_08186,CUST_05886,88.8,Success
PAY_08187,CUST_02239,115.52,Success
PAY_08188,CUST_08923,71.52,Success
PAY_08189,CUST_09452,94.58,Success
PAY_08190,CUST_05077,34.74,Success
PAY_08191,CUST_09228,89.6,Failed
PAY_08192,CUST_09223,78.28,Success
PAY_08193,CUST_08314,139.1,Success
PAY_08194,CUST_09839,62.8,Success
PAY_08195,CUST_03715,86.6,Success
PAY_08196,CUST_06249,91.48,Success
PAY_08197,CUST_05059,61.92,Success
PAY_08198,CUST_05640,38.42,Success
PAY_08199,CUST_07187,106.81,Success
PAY_08200,CUST_00509,75.76,Success
PAY_08201,CUST_01930,74.45,Success
PAY_08202,CUST_04047,81.79,Success
PAY_08203,CUST_06852,55.18,Success
PAY_08204,CUST_04883,93.92,Success
PAY_08205,CUST_05451,64.37,Success
PAY_08206,CUST_09783,61.73,Success
PAY_08207,CUST_05567,104.63,Success
PAY_08208,CUST_06883,63.95,Success
PAY_08209,CUST_08782,100.33,Success
PAY_08210,CUST_09306,55.93,Success
PAY_08211,CUST_02138,106.65,Success
PAY_08212,CUST_03352,94.73,Success
PAY_08213,CUST_04425,79.1,Success
PAY_08214,CUST_04962,46.93,Success
PAY_08215,CUST_07459,18.34,Success
PAY_08216,CUST_04026,79.32,Success
PAY_08217,CUST_05034,69.82,Success
PAY_08218,CUST_00220,105.08,Success
PAY_08219,CUST_00396,83.24,Success
PAY_08220,CUST_06639,73.36,Success
PAY_08221,CUST_06797,94.43,Success
PAY_08222,CUST_04342,88.87,Success
PAY_08223,CUST_04023,36.43,Success
PAY_08224,CUST_06417,99.69,Success
PAY_08225,CUST_03237,84.85,Success
PAY_08226,CUST_08221,113.7,Success
PAY_08227,CUST_04578,87.15,Success
PAY_08228,CUST_04874,79.8,Success
PAY_08229,CUST_02656,62.89,Success
PAY_08230,CUST_07774,39.37,Success
